id,title,brand_id,size_id,status_id,disposal_conditions,user_id
581825403,Chaqueta de moto con proteccion,18269,208,2,4,39764208
581825304,Vestido de zara,12,628,1,4,37744478
581825179,Top tirantes básica,173,90,1,4,28105565
581824754,Falda vaquera azul,51,4,1,4,35700312
581824353,Top Rojo Anaranjado,105,4,1,4,39764268
581824025,Blusa tipo túnica,1199670,4,2,4,39320457
581823692,Pantalón con perlas de Zara talla xs ,12,2,2,4,24312828
581823487,falda básica gris,1,5,1,4,39439166
581823193,"Camiseta Massimo Dutti 4,00€/ Falda 2,00€",579,628,2,4,37744478
581822911,Vestido nuevo,1,7,6,4,32986667
581822506,Top de Pull&Bear,51,4,2,4,36204415
581822172,Chaqueta otoño-invierno,792362,614,3,4,39742022
581821688,Un bonito espejo ,14663,None,2,4,33182921
581821235,Sudadera Verde,41,4,1,4,39764268
581820937,Falda vaquera ,41,3,2,4,38047061
581820824,Bañador asos embarazada,49,6,6,4,32807817
581820732,Vestido rojo,12,2,2,4,37499320
581819876,Camiseta Tommy Hilfiger,94,208,6,4,25896281
581819023,bañador hombre tom y hilfiger,94,210,3,4,35689419
581818555,Nike Air Max Invigor Zapatillas Hombre,53,778,2,4,39764144
581818489,Chaqueta deportiva Tommy alternativo,94,208,2,4,39643166
581814088,Pantalón corto Jean de H&M ,7,6,2,4,29296449
581813695,Camiseta de super mario,349484,625,1,4,27092757
581813656,Vestido,222,2,1,4,39763943
581812625,Tenis mustangs,11897,776,3,4,36581735
581812533,Zapatillas nike negras,53,776,3,4,35758859
581812505,Camiseta roja running New balance,1775,208,6,4,25896281
581811623,Mocasines burdeos ,579,58,3,4,39763642
581811538,Camiseta camuflaje pull&bear (Cammo collection),51,208,6,4,29008555
581811143,Zapatos,3647,58,2,4,39763943
581810924,Zapatos negros y blancos Stradivarius ,41,58,2,4,36581735
581810373,Pantalon pitillo de zara,12,4,2,4,28360863
581810343,Vestido,349484,3,6,4,37857952
577692092,Mono de tela arrugada de verano ,14867,630,2,4,39508714
581808217,Top blanco ,12,3,2,4,39763584
581806913,Parches de supreme,14969,None,1,4,39725966
581806894,Blusas,140,3,2,4,39763367
581805989,Cartera Guess,20,None,6,4,35635814
581805661,Tacón guess,20,57,1,4,39742315
581805561,Vestido,140,4,2,4,39763367
581804977,Camiseta ,599,4,1,4,31723901
581803717,Pantalon pitillo de zara,12,4,2,4,28360863
581802632,Camiseta de deporte ,14,3,2,4,39763367
581802276,Batin,127,7,1,4,35215001
581801830,Bolso,94,None,1,4,21283574
581801819,Zapatillas Running Adidas Solar Drive Mujer,14,778,6,4,39763180
581801461,Fila chico ,5291,778,2,4,39742315
581800288,Pantalón con raya a un lado de zara,12,2,2,4,39763396
581800023,Vestido zara estampado,12,3,2,4,24185688
581799589,Camiseta de volantes verde,3199,4,2,4,31723901
581798806,Botas de montaña,386,56,3,4,35215001
581797781,Short vaquero,51,4,2,4,24857789
581797045,Traje cruzado de caballero.,5575,210,2,4,39763245
581796770,Zapatillas Diadora MTB n.44,46923,788,3,4,37917416
581796590,Top brillante de Zara ,12,3,6,4,31042715
581796309,Sudadera Lefties,599,3,2,4,30393862
581796021,Jersey estampado Benetton,351,4,6,4,39762903
581795576,Gorrito bebé ,177880,616,1,4,39652887
581795291,Shorts Levi’s 501,10,2,2,4,26934253
581795048,Bolso casual deportivo Zara,12,None,2,4,25086940
581794230,Pocho corto militar con bolsillos ,554936,90,2,4,22160865
581794110,Camisa negra bordada de Zara,12,3,6,6,28610722
581793345,Cuñas negras,1,56,2,6,25261081
581793226,Jersey a rayas,41,3,3,4,31977385
581793214,Mochila negra Stradivarius,41,None,2,4,25086940
581792384,Bolso GUESS,20,None,6,4,39607019
581792199,Chaqueta punto,51,3,2,4,31977385
581792191,Nike Air Max 270 REACT,53,792,6,4,30974838
581790712,Camiseta jaspeada. Crew ball grey white - Calvin klein,255,208,6,4,39762917
581788401,Sandalias marrones de Stradivarius,41,59,2,4,36204415
581786727,Vestido largo ,166828,4,2,4,39377821
581784970,Vestido encaje,41,3,2,4,31932377
581784788,Mono corto ,131,2,3,4,39377821
581784180,Pantalón corto,140,6,2,4,37915900
581783886,Bikini cuadros vichy,796699,4,6,4,33558863
581783670,Vestido estampado,287110,5,1,4,39715107
581783655,Precios vestido Playero,3199,5,2,4,24187058
581782634,Chancla-sandalia havaianas ,5701,1199,2,4,27913188
581781160,Fragance lotion Parfums ,1185,None,6,4,39744684
581780689,Mono corto ,105,3,3,4,39377821
581780681,Cuñas doradas Bimba y Lola,45321,59,3,4,24185688
581780217,Zapatillas,1,60,2,4,37761450
581779118,Camisa Lee talla S manga corta Nueva,63,207,6,4,39762633
581779095,Short blanco de Bershka,140,2,2,4,38279194
581778001,Visita mi armario ,12,3,6,4,33894060
581777699,Botines Primark,105,57,3,4,31285835
570290080,Falda ,18631,6,3,4,39342320
581774883,Zapatillas azules marca Munich,173430,57,2,4,38639971
581774210,Short mango ,15,3,6,4,26934253
581773968,Camisa amarilla flores Mohito,61952,3,6,4,35671925
581773772,Nike Janoski Slip,53,776,6,4,39761056
581772036,Zuecos cuñas,85956,58,2,4,21704760
581770246,Minifalda tejana de Stradivarius,41,2,2,4,28501494
581769236,Falda bordada,796699,3,1,4,26283894
581767951,Bolso rafia,1,None,2,4,29848059
581767732,Camiseta de h & m ,7,3,2,4,37132237
581767575,Falda Stradivarius nueva ,41,3,6,4,39762187
581766854,Falda vaporosa de bershka ,140,3,2,4,39446783
581766654,Zapatillas de básquet NIKE,53,1197,2,4,38639971
581765936,Short vaquero de Bershka,140,102,3,4,27633214
581765857,camiseta manga corta,349484,90,2,4,39760781
581765356,Vestido veraniego Desigual,491,3,2,4,30098239
581764759,Bolso de fiesta,2869700,None,1,4,30195526
581764233,Botas zara,12,59,6,4,39761304
581763028,Crop Top negro de Bershka ,140,3,1,4,38945071
581762389,Blusa floreada palabra de honor,3199,3,2,6,35283895
581762024,Falda negra pull&bear sin uso ,51,4,6,4,39762187
581761849,Rebeca de verano,349484,4,2,4,39751748
581761616,Vestido palabra de honor Stradivarius,41,3,2,4,38775192
581761194,Sandalias Popa ,380459,58,1,4,39432472
581760713,Cinturones varios talla S/M,349484,None,3,4,36892618
581760289,Zapatos stradivarius ,41,60,2,4,39761968
581759176,Bolso deportivo decahtlon,386,None,2,4,22460829
581759182,Top rojo crochet,12,4,6,4,25914195
581759166,Funda de cojín amarilla Gullklocka 50x50,184302,None,2,4,21624721
581757420,Pañuelo de passigatti. ,56988,None,3,4,37132237
581757395,Blusa roja sin mangas Zara. Talla M.,12,4,1,4,39756569
574893599,Pulsera actividades M4,349484,None,6,4,39521790
581754754,Top Zara,12,4,6,4,25914195
581754313,Jersey vintage,573,4,2,4,34992660
581754044,Camisa de cuadros de Only,100,3,1,4,39761886
581753791,Mocasín burdeos,131,57,3,4,31468503
581753478,Camiseta Vans,139,208,2,4,34904575
581753479,Pantalones ,12,3,6,4,33041273
581750943,Top color caldera de stradivarius ,41,3,2,4,38509420
581749785,Pantalón Levis de mujer talla 38 nuevo sin etiqueta,10,4,1,4,24141846
581748017,Falda mini,12,3,2,4,27764099
581747260,Vestido Desigual,491,5,3,4,21563925
581746958,camiseta de rayas rosa pastel ,334,2,2,4,39761320
581746776,Top de cremallera del bershka ,140,3,2,4,38509420
581746705,Sandalias de verano,1,60,2,4,38016015
581746661,Blusa,2825,5,1,4,28415545
581745726,Falda de Zara ,12,3,3,4,37132237
581745597,Bolso fucsia/rosa,349484,None,2,4,21749077
581745417,Pantalón floral Pull & Bear,51,3,2,4,30914479
581745095,Zapatillas lona,3199,590,3,4,22872459
581744823,Sandalias,12,60,6,4,28415545
581744472,Sandalias plataforma oro rosa,41,57,2,4,28591329
581742386,Camiseta con letras,7,631,6,4,24506459
581741648,Cuñas color camel ,95690,57,2,4,29877698
581741581,Zapatillas VANS,139,785,6,4,29080140
581741440,"Zapato bajo, negro, dos bpor 5 euros.",1,61,2,4,38016015
581741380,Converse rojas,11445,786,2,4,25210832
581738459,Bikini rojo de Shein,2825,3,6,4,24506459
581737592,Bomber gris del zara ,12,210,1,4,35780368
581737084,Camisa blanca ,7,5,2,4,25453994
581737039,Botas Levis n°29,10,598,4,4,34603324
581735941,Mochila herschel ,14151,None,2,4,29198709
581734857,Vestido Zara,12,4,6,4,39761304
581734793,Camiseta sin mangas Zara Trafaluc,12,4,6,4,30826982
581734421,Pantalón Massimo Dutti de mujer talla 36,579,3,2,4,24141846
581733527,Zapatillas Nike running,53,1196,3,4,36895967
581732471,Crazy Jacket,1,210,3,4,34992660
581732365,Pantalones vaqueros azul ,140,102,3,6,31108505
581728369,Botas fútbol marca Pony,21099,788,6,4,39728169
581728283,Muleta rosas de Zara,12,55,2,4,36195851
581466866,Falda de flores de Zara,12,4,2,4,39495288
581725969,Vestido efecto piel de Zara,12,2,2,4,27745531
581725549,Camiseta pull&bear,51,5,2,4,39760768
581725024,Pantalones curvys tallas grandes. De la 48 hasta las 58,31903,1230,6,4,39601790
581724463,Top camiseta ,2825,3,2,4,21850736
572904065,Charm amor y amistad Pandora,5083,None,6,4,39451393
581464109,Sudadera Kappa,8139,208,6,4,22926361
581722910,Vestido pretty little things,39629,3,6,4,27745531
581722916,Mono/vestido azul con flores,3719,3,2,4,25436976
581722815,Botas de fútbol,53,776,2,4,39719227
581722668,Mocasines de lefties ,599,59,2,4,28580650
581722322,Camiseta de Zara ,12,5,2,4,39519711
581721583,Camisa Zara lazada lateral,12,5,2,4,36825912
581721564,Silleta auto,290838,544,2,4,39748930
581721415,Billetera/Monedero Totto nueva,792362,None,6,4,37315250
581464522,Dungarees,49455,4,2,4,39624834
581719467,Camisa de estrellas de Zara,12,5,2,4,39519711
581719344,Pantalón Levis nuevo talla 28,10,4,6,4,23630896
581718988,Camisa vaquera de Zara,12,210,2,4,39685199
581718077,Camisa roja,1,90,2,4,39758918
581716247,Crop top perlas,2825,3,1,4,30684962
581715922,Vestido diseño verano tirantes. Marca jocomomola.,573,4,2,4,39756604
581715269,Sudadera Puma Rosa,535,2,2,4,24417232
581713988,Zapato fiesta piel mujer,188302,57,2,4,28552167
581713230,Blusa Stradivarius,41,3,2,4,37364898
581712468,Top de Zara,12,3,6,4,39747380
581712451,Camisa vaquera de Zara,12,210,2,4,39685199
581712174,Camiseta cuello halter H&M,7,4,1,4,30826982
581711503,Camisa de rayas de Zara ,12,3,2,4,24719588
581710041,Sudadera Lois Jeans gris,2389,3,6,4,24417232
581710005,Pantalón Levis de mujer,10,4,2,4,24141846
581709923,Fundas iPhone 8 Plus ,1,None,2,6,30863805
581711503,Camisa de rayas de Zara ,12,3,2,4,24719588
581710041,Sudadera Lois Jeans gris,2389,3,6,4,24417232
581710005,Pantalón Levis de mujer,10,4,2,4,24141846
581709923,Fundas iPhone 8 Plus ,1,None,2,6,30863805
581481124,Pantalón Nike,53,208,6,4,39646067
581708932,Gafas de sol Aviador Marca Polar,52759,None,2,4,32194958
581708894,Top de tirantes de punto ,349484,5,6,4,30646795
581708765,mochila nike ,53,None,3,4,21573742
581708412,Amistad estampada de flores ,452,2,2,6,38282798
581707511,Camiseta pull an bear,51,5,1,4,28969651
581707345,Sandialias GUESS,20,58,2,4,27419077
581707247,Sandalias/alpargatas con plataforma de esparto.,14867,57,6,4,25412261
581706929,Shorts denim negro,7,2,2,4,30684962
581706402,Camiseta ellesse,787,209,6,4,33127678
581706404,Vestido floral zara,12,4,6,4,26747753
581705922,Reloj,263,None,3,6,39759902
581705581,Tacones beige,349484,57,4,4,37652337
581704442,Vestido floreado,144500,5,3,4,32599234
581704190,Mono de flores color pastel ,1,3,2,4,39760003
581703190,Blusa Hollister,11493,620,2,4,31500186
581702161,Funda negra libro Bq Aquaris U2/U2 lite,1,None,2,4,27503765
581701113,"Bolsa pintada, diseño jirafa multicolor",337852,None,6,4,29245293
581698831,Tacones ,349484,57,3,4,37652337
581698211,Bolso grande Bershka,140,None,3,4,39539125
581697588,Radio-reloj despertador,349484,None,2,4,25646722
581697502,Zapatillas Salomon,15457,786,2,4,25867759
581697186,Top seda zara,12,5,6,4,24380651
581697128,Zapato fiesta Menbur,673,56,6,4,30061065
581696618,Chaqueta tejana con tachuelas doradas de Stradivarius,41,3,2,4,32062715
581696342,Falda larga amarilla con flores ,573,97,2,4,39760003
581696176,Correa/Cadena para reloj,20,None,2,4,22714029
581693472,Zapatillas adidas,14,784,2,4,25867759
581692607,Bolso Bimba&Lola,45321,None,2,4,31466246
581691371,Bikini rojo de Zaful ,217404,3,2,4,29706030
581690856,Chanclas coolway,8993,60,3,4,37652337
581690783,Zapatillas Newfeel,15949,785,2,4,25867759
581690013,Mini falda plateada Zara ,12,2,6,4,39753877
581689917,Gafas Niño ,65700,629,2,4,27168405
581689477,Top color Mango,140,3,3,6,35320027
579527811,"Jabón en Barra de Manzana y Canela

",187384,None,6,4,25088446
581686935,Camisa de flores H&M,7,102,2,4,39760003
581685951,Pantalón corto brownie,311414,5,2,4,39760025
581685121,zapatos tacón,9461,59,6,4,27113831
581683348,Falda Pull and Bear,51,3,3,6,35320027
581680938,Vestido minifaldero gris y rosa fucsia (tornasol) Replay,1501,3,2,4,32062715
581680232,Zapatillas New Balance 40,1775,780,2,4,39580013
581679956,Vestido,573,6,1,4,39759522
581677539,Bikini,5011,6,2,4,39759522
581677197,Mascara ,1,620,2,4,39759804
573124937,Sandalias rosas con plataforma,316393,57,6,4,39459756
581676399,Camiseta Zara,12,208,3,4,22753812
581676041,Chaqueta zara,12,207,6,4,39580013
581675959,Vestido flores,12,3,3,4,27113831
581675033,Top Zara,12,3,6,4,32794876
581674816,Tacones Zara,12,57,3,4,22753812
581674156,Cuñas Marypaz,9461,57,3,4,39757598
581673597,Chaqueta 10/11 años 146cm para niño,1,208,1,4,28578608
581667730,Short Columbia ,17161,208,2,4,24757462
581665827,Sandalias de plataforma de Zara,12,58,2,4,39420417
581663508,Chanclas Elegantes Con Moñita,792362,57,1,4,21682628
581663202,Bolsa Tous,29535,None,1,4,39586427
581662341,Mono Tiffosi,15947,3,6,4,21856891
581662150,Top Bershka tirantes,140,3,3,6,35320027
581662045,Sudadera fila,5291,207,2,4,36328928
581660754,Zapatillas bebé puma,535,588,6,4,39685508
581660577,Chaqueta denim ,140,4,2,4,22922772
581660044,Sandalia de tacón Rosa claro talla 40,349484,60,2,4,39758918
581659685,Falda plisada azul marino Tommy Hilfiger,94,102,2,4,32062715
581657901,Pantalón fluido de Zara,12,5,3,4,24653665
581657286,Sujetador deportivo de Primark,105,1259,1,4,25287111
581656298,Falda larga de Zara sin estrenar,12,2,6,4,38422596
581654813,Camisa hombre blanca Zara,12,209,2,4,30085497
581654295,Cartera Bimba y Lola,45321,None,2,4,33190386
581653722,Pantalón estampado Mango ,3993,2,1,4,30111380
581652234,Camisa negra,120,210,2,4,39195284
581650779,Camiseta Springfield ,11421,208,4,4,39758848
581648888,Cartera Michael Kors,6005,None,1,4,39758823
581647795,Mochila Dunlop,18299,None,6,6,37685893
581646267,Mochila a estrenar de esparto,349484,None,6,4,39696457
581646140,Camiseta Star Wars,214224,4,6,4,21157523
581644898,Funda cojines vichy,792362,None,2,4,29645291
581644043,Camiseta corta Ralph Lauren ,88,210,6,4,39758013
581641795,Vestido mini blusón ,12,2,2,4,28685451
581640427,Top estampado,12,2,2,4,39758601
581638583,Botines Clark's talla 38,534,58,2,4,17437218
581636225,Falda Stradivarius,41,4,2,4,29088379
581634619,Cuñas esparto verde caqui,51,56,2,4,39718886
581634090,Zapatillas negras guess ,20,1197,3,4,17437218
581633220,Blusa azul marino lunares blancos ,38777,7,6,4,39758696
581632849,Reloj ,793983,None,6,4,27760490
579424068,Sandalias negras Gloria Ortiz,105236,55,2,4,27901845
579420765,Sandalias,105236,55,2,4,27901845
581628422,Camisa de Mango,15,3,2,4,24999668
581628305,Deportivas mujer Nike,53,58,2,4,39757904
581627726,Botas altas de piel estilo gótico. ,647,1198,2,6,39757091
575214778,Zapatillas deportivas Futsal Oro-Rojo,173430,782,2,4,39534103
575214778,Zapatillas deportivas Futsal Oro-Rojo,173430,782,2,4,39534103
581624717,Zapatos de piel de bebé  rojos nanos num.18. sin estrenar,286113,587,1,4,34430010
581623438,"Sandalia blanca, Zara",12,592,2,4,29494889
581621380,Vans blancas número 40,139,60,2,4,39153702
581621375,Zapatos Mustang y Stradivarius a estrenar N. 40,11897,60,6,4,39758498
581621245,Pantalón ancho,12,2,1,4,26283894
581620839,Pack de 2 coleteros,35735,None,1,4,37317861
581620833,Leggins ,3199,622,2,4,32300258
581619745,nike air alpha max trainer,53,788,6,6,31426146
581619641,Zapatilla crocs,11943,591,6,4,32528887
581618306,Nike Air ,53,59,3,4,23742940
581616752,Vestido encaje,3393,5,2,4,39514521
581616753,Bolso maletín ,349484,None,2,4,37028995
581616556,Pantalón tobillero Roberto Verino,115306,3,2,4,39758001
581613631,Bolso bandolera Parfois,3403,None,2,4,37028995
581613221,Vestido niña 6 meses kiriki,539187,616,6,4,31583256
581613171,Nike training,53,778,1,4,39757818
581611494,Zapatillas ,31559,57,2,4,24285857
581611370,Sandalia mtng,11897,57,2,4,37375500
581609212,Camiseta ,140,3,2,4,32458497
581609194,Pantalón negro,41,4,1,4,24490356
581609093,Sandalias camel,1,60,2,4,29851664
581607651,Pantalon corto,12,628,3,4,29196807
581607320,Vestido color beige de Promod,5,6,2,4,39757780
581607197,Pantalon  Mayoral .NUEVO . T. 5,177880,624,6,4,35217822
581604770,Crop Top burdeos,105,4,1,6,37265319
581603264,Blusa color camel con lunares ,579,4,2,4,34596681
581602989,Funda carrito bebe marca Concord,290143,None,2,4,39696457
581602187,New Balance 40.5,1775,1200,2,6,27909261
581601585,Alpargatas coral,1,57,2,4,25057753
581601550,Top zaful,217404,4,6,4,34443047
581598745,Vestido Cuerdi de Mango,15,3,6,4,27633214
581598559,Jersey ,13625,4,3,4,27449504
581597861,Falta Adolfo Domínguez ,3261,5,2,4,27581548
581595992,Botas de fútbol nike,53,790,1,4,34430010
581593830,Body Zara,12,614,3,4,39736588
581593497,Peto vaquero Mango,15,3,2,4,36892618
581593493,Cuñas Mango ,15,56,2,4,39718886
581592609,Bolso Bandolera de Trapillo,196314,None,1,4,39740737
581592459,Vestido estampado de Zara,12,4,2,4,32334798
581589324,Sandalias tacón ancho,12,59,6,4,30343399
581587832,Pantalón chándal de FILA ,5291,208,2,4,26304085
581585445,Top verde de Zara,12,4,2,4,32334798
581585146,Jersey Rosa de bershka,140,3,6,4,30772258
581582813,Mono corto Zara,12,3,2,4,36892618
574249959,Top deportivo reversible de decathlon,386,1310,6,4,39470997
581579543,Brusa de Bershka,140,3,6,4,39756979
581576990,Mono pull & bear,51,2,2,4,26934847
581575205,Camiseta bershka,140,3,2,4,23158162
581571884,Camiseta negra flores pull and bear,51,4,2,4,27108532
581568044,Chaleco ,1,210,2,4,38183408
581566766,Bolso vaquero,349484,None,1,4,25033859
581565451,Bolso rojo,792362,None,1,4,25033859
581563986,Americana Cortefiel ,5879,209,2,4,38183408
581562620,Camiseta de barriguita de Primark. ,105,627,1,6,39756959
581562258,Pantalón verde caqui. Massimo Dutti,579,209,2,4,39720266
581562031,Zapatillas Adidas ,14,58,2,4,34607903
581560176,Bolso Roxy,27,None,2,4,30692334
581558719,Pelele verano bebé ,279707,616,6,4,23158162
581557082,Vestido largo estampado de ASOS,49,3,1,4,36781779
576132593,Pantalones con cordón ,14867,4,6,4,38001715
581555801,Hamaca Babybjorn,207722,None,2,4,39653852
581554580,BUSCO camisa blusa paisley MANGO,15,4,4,4,21567464
581549570,Cuña marrón de ante,105,60,3,4,26014100
581548573,Jersey Natura,14199,4,3,4,39751678
581547959,Falda Mini Estampada de Pull&Bear,51,4,2,4,36426247
581547444,Jersey a rayas. ,349484,208,1,4,39747753
581546514,"Jordan Acces talla 44,5",53,789,6,4,38863538
581542262,Top blanco,2825,5,6,4,29158433
581541344,Chaqueta larga,3813,4,2,4,26867365
581540521,Camiseta de niña,7,631,2,4,36578713
581539224,Cd VARIOS,1,620,2,4,23105730
581537442,Crop top blanco,493,3,1,4,36578713
581537059,Zapatilla casual Adidas,14,792,2,4,39756513
